text;label
...lbetul...betul...betul...;2
yoi mamen.;2
alam sudah muka akibat tangan2 manus2 itu sendiri;0
inalilahi wainarojiun mudah 2 han sudara ku yang kena musibah di bari keu slmtan dan di beri keu kuatan dan ketabahan amiin;2
semoga diberi kesehatan dan keselamatan saudara2 kita yg bencana;2
alam sedang menyeleksi harta halal atau haram;0
apakah musibah ini pertanda bahwa hari kiamat akan segera tiba ?? begitu dahsyat nya bencana alam ini yang terjadi di pulau sumatera;0
ya allah,ngeri melihat nya,semoga semua dlm lindungan allah;0
ya allah hari ini juga dan hari hr selanjutnya, kembalikan kepada mereka didzalim,yg sdh menyengsarakan rakyat, aamiin;0
kehendak alam tk ngenal hukum...patuh, hormat,mensyukuri pd alam...manusia itu wajib, krn kita hidup dibumi ..terutama alam kelahiran kita ya indonesia...bkn alam tnh yg laen...brsodakoh dilingkungan kita yg mmbutuhkan...gk usah jauh2...;1
bismillah..sangat terilis pedih negeri ini...ya allah lindungi kami dan negri kami;0
ya allah...sedih melihatnya??kita sebagai masyrakat kecil kena imbasnya..sedangkan mereka yang menikmati hasil hutan tutup mata...sumut juga kena menangis melihatny;0
spertinya ada tanggul air yg pecah itu diwilayah dekat2 situ.;1
wah terjun bebas deh tuh harga perumahannya;0
inalilahi wainailaihi rojiun yaa alloh lindungilah saudara ku yang lagi kena bencana semoga selamat dan sehat aamiin aamiin aamiin yaa alloh yarobbal allamiin;2
onde .....yo rancak bana pemandangan kota padang kini ...ko;0
innalilahi wainailaihi roojiuun. selamatkan saudara2 sebangsa kami ya rabb;2
semoga diberikan kesabaran dalam menghadapi cobaan ini aamiin ya rabbal alamin;2
ya allah motor mobil udah gk kyk ada harga nya berserakan dimn mn penuh lumpur;0
pohon di hutan di rusak tiada henti,,gunung dan bukit kalian gali dan terus kalian tambang,,ternyata ketika alam murka dan allah turunkan musibah semuanya hnya meratapi ,,dari keserakahan manusia nya sendiri alam ini murka;0
rata2 perumahan dataran rendah diantara jwjauhan ada gunung atau bukit;1
wahh lumayan jg y klo mobik2 ini ditimbang jdi kiloan..banyak jg dpt piti nyo...banyak lg mobil;0
konsepnya tidak begitu kawan, belajar lagi agama yg benar...;0
orang miskin yang iri hati;0
kerana diperintah oleh golongan manusia munafik terkutuk!!!;0
innalillahi, semoga dgn adanya musibah dan bencana ini, kita senantiasa mendekatkan diri kepada allah swt. diberikan kemampuan untuk bersabar dan tabah dalam menghadapinya. aamiin ya robbal alamiin;2
sudah tidak ikut menanam, eh udah pada tinggi dan besar pada ditebangi... ikut berduka kepada korban yg tidak tahu apa2 menjadi korban bencana tangan manusia.;0
untuk warga disana sehat ya stay save;2
benar kata kdm...pentingnya jaga alam dan aliran sungai...kalau sudah banjir susah semua dan perbaikannya butuh biaya yang besar....;2
sumatera dalam 1 hari yg sama terkena bencana banjir bandang dan gempa bumi...perlakukan bumi ini dengan baik...lingkungan yang baik semuanya hidup tentram...klo ada kejahatan lingkungan sama2 melawan jgn cm diam saja..mngkn ini jawaban doa dari seluruh mahluk hidup yg dihancurkan lingkungannya;0
apa yg ditanam dan skg tinggal petik hasilnya pembalakan liar merajalela alam pun tak segan menunjukkan kekuatannya semoga sodara sodara kita dipadang sana segera pulih dari bencana;0
semoga menjadi peringayan untuk bangsa ini ngg semena menggunduli hutan;1
hutan sudah gundul tidak bisa nampung air hujan yg tinggi .. hujan berhari hari terjadi di sumatera barat;0
inews liputanny keren semoga diberikan kesabaran utk saudara terdampak bencana ...aamiin;2
tahat ibadah arus d nikmati dan disukur ri semuanya semoga slamt dari bencana.;1
ya alloh harta cuman sekejap hilang ,semoga di mudahkan cobaanya;0
bencana alam yang drsebabkan keserakahan segelintir orang, yang merigikan banyak orang;0
yang tinggal disana ada pejabat daerah dan pengusaha hmmm;0
jelas rusak nya lingkungan bisa begini air mencari jalannya ,semoga tambah gk ada korban jiwa;0
hmmmmmmm daerah resapan di jadiiin perumahan ,kelaaaaaarr sudah ceritanya;0
ya allah begitu kecil kita manusia di mata allah apa pun bisa terjadi karena kehendak nya semoga bencana alam di sumatera barat akan segera selesai buat saudara ku yang hilang bisa cepat di temukan dan bagi yang sedang mengungsi dan yang sedang dirawat semoga selalu di beri kekuatan dan ketabahan dalam menghadapi musibah aamiin;2
semoga diberi ketabahan tetap berdoa selalu;2
kerserakahan manusia akan kembali ke manusia.... semoga kita lebih bijak mengelola alam kita... turut prihatin dan berduka yang menjadi korban.....semoga segera pulih;0
semoga alloh gantikan yang lebih baik, empati terhadap kondisi org lain, menerima yang halal dan toyyib, jujur.;2
mohon maaf pak mengingatkan kalau mengucapkan laillah harus dilanjutkan sampai ha illallah. karena laillah saja berarti tidak ada tuhan;1
ya allah ya kariiim.....;2
begitu cara allah sayag pada hambanya;2
luar biasa banjir di daerah sana min;2
daerah sumatra, hutan sudah diganti jadi sawit...;0
ya allah kasihan urang nagari tolong lah ya allah;2
mau apa bagaimna slama ini yg mrasa d ats jg kn mraakn jg sma sdar kita sma klo bgini apa lg bsa d bnggain ap bsa nolng;0
innalillahi wainna ilaihi rojiun...;0
klu banjir itu ngk akan mengenal kawasan baik itu kawasan elite sendiri justru dikawasan2 ini lh alam yg bnyk terjadi nya kerusakan.;0
pemprov seharusnya membuat peraturan penebangan pohon, apalagi sumbar merupakan provinsi dengan curah hujan tertinggi di indonesia, lihat berapa banyak bencana air bah di sumbar yang tak habis habisnya dampak curah hujan tinggi dan penebangan pohon;0
itu tandanya alam udah berteriak kesakitan.;0
hutan dan lingkungan harus dijaga;2
kenapa gw blg alhamdulillah yk akakak;0
jalan kecek illah ilh itu tiada tuhan. mknyo bnyak mngucap. semoga bncna ini cepat membaik;1
alhamdulillah berkah diksh air oleh allah swt .;1
yg semakin menderita adalah orang miskin,;0
ikut berduka, ya tuhan ini kesalahan apa yg menimpa sdr kita ini, pasti alam nya dirusak atau salah penataan untuk alih fungsi, warga sekitar pasti tau kenapa ini bisa terjadi;0
perumahan elite pun tak luput dari bencana banjir,,semoga rumah para koruptor ikut tersapu banjir;0
yang miskin makin kecekik yg kaya makin merajalela,,dikasih peringatan;0
percuma juga mau mengucapkan full. kagak ngepek kalau sudah diazab.;0
yg nomong beda orang dengan yg posting he he;1
sy org pdg la ilah yg dibilang sama org itu bukan penggalan kalimat syahadat tp itu ibaratnya spt kata untuk mengungkapkan rasa takjub seperti ondeh mandeh, ya ampun, ya salam dsj. kakau dlm bhs indonesia atau jkarta spt wiihh gilaaa;1
orang miskin yang sedang iri;0
penggundulan hutan..dan tambang stop...di mnapun demia keamanan semuanya;0
ketika alam marah dgn tingkah laku manusia...manusia bisa apa?????;0
innalilahi wainnailaihi rojiun ya allah ya robb semoga saudarasaudari kita slalu diberikan perlindungan oleh allah swt., aaamminn ya allah ya robb;2
kalau pemimpin kita sudah. siddik amanah taklin fatonah. semua rakyat indonesia sejahtra. dari rw sampai kepusat kota. bencana di jauhkan oleh allah.;1
korupsi yg gila2n,bencananya y pasti gila2an lahhh;0
kawasan elit tu biar saja la hancur. mungkin banyak koruptor tinggal disitu. dikasih azab sama allah. tapi yg rakyat yg tak berdosa dapat imbasnya;0
peringatan allah kepada umat, yg membuat kerusakan di muka bumi ini;0
medan kota elite juga terkena;1
dibelakang perumahan itu ada bapak dan anak meninggal rumahnya ambruk karna berada ditepi sungai;0
inilah dunia sementra akhirat selama nya...;1
cuma manusia tertentu yg kaya semakin kaya dengan merusak lingkungan tpi dampaknya kita semua yg ikut merasakan...karena banyak tambang hutan2 pada di tebang dan gunung2 dirusak demi kata modernisasi;0
innalilahi wa innailaihi rojiun;0
pentingnya menjaga hutan;2
kl merusak alam ini balasannya;0
daerah resapan air sudah hilang, inilah akibatnya;0
ikut prihatin...alam sudah tak ramah..krn kita sendiri jg tdk ramah pd alam...;0
ketika semesta murka tdk ada daya dan upaya;0
tabligh kali,,,kok taklin sih;1
bgmana gubernur sumbar apa sdh sesuai kriteria diatas?;1
terlalu naif,,dikira orang kaya aja yg bnyak dosa,,,liat di masjid klo jumat bnyk mobil bgus pada jumatan orangnya,,,;0
sabar ya saudara saudara ku yg di sumatra;2
kalo sudh bginih siapa yng brtnggung jawab g adakn . rakyat lagi rakyat lagi yng mendrita;0
innalilahi wa innailaihi rojiun.. semoga ada hikmah nya. diberikan kehidupan yg lebih baik;2
pak opung dan para pembuka lahanlainnya pada menyadari apa gk yaa...atas bencana banjir bandang ini.;0
siapa yg mau melawan kehendak tuhan allah swt, kita hrs intropeksi diri sudahkah kita beriman dan tawakal pada allah swt, harta hanyalah titipan, sebahagian harta kita ada harta anak yatim dan orang fakir miskin maka dari itu perbanyakalah sedekah sebelum ajal menjemput,;1
klo allah sudah berkendak dia gak akan milih2 mau kasik musibah elit kah miskin kah hancur semua....;0
siapa menanam menunai;0
itu yg d namakan d turuni bala bencana,akbat kntkan manusia yg berdosa;0
hutan gundul..bukit gundul..semua di rusak,..di tebang..untuk buka lahan baru..itu semua untuk kebutuhan.tapi kebablasan.;0
makanya yg inget yg harusnya di lakukan dng benar ya lakukan jngn serakah ,akibatnya gitu yg rugi semua ,;0
harap tetap waspada jika masih terjadi hujan...yuuk bertaubat mohon ampun kepada allah,walau kita tidak berbuatmelakukan dosa...;2
negara ini bagai sebuah perahu yg banyak berbagai macam penumpang. jika ada yg bocorkan perahu maka semua yang jadi korban semua penumpangnya baik anakanak maupun orang yang tak berdosa. makanya dukung pada penumpang yang masih perduli dengan menghalangi kebocoran.;1
gmn ini hidup bagai mana ini ngeri;0
ya allah.. hai umat manusia ingt allah itu tidk tidur jgn hnya mementingkn harta atau kekyaan apa yg ini hanya perngtin bgi org2 yg tamak dn rkus alam dirusk hutan dibabat.. sekarng coba apa yg terjdi.. tlng sadar sblm musibah yg akn trjdi lebih hebt dari saat... dn para pejbt yg korup buka hati dan fikirin kalian...;0
ketika alam sudah bosan dengan tingkah manusia;0
kita selalu hamba allah jangan selalu bangga dengan harta kekayaan yg tidak mau kita bagikan sama anak tim pakir miskin terjadi seperti ini kita bisa berbuat apa;0
komplek bebas banjir dan sunami tapi tidak dengan banjir bandang;1
semoga aja orang2 koruptor yg kaya2 tenggelam dlm ke kayaan nya;0
tuhan kamu kejam;0
semoga semua pemimpin daerah di seluruh indonesia mengikuti apa yang dilakukan kdm di jawa barat dengan mengembalikan kembali fungsi sungai dan hutan, semua rakyat harus mendukung program normalisasi sungai dan hutan agar kejadian seperti ini tidak terulang kembali;2
kawasan hutan d hulu pasti suda habis ...hujan lebat tidak terserap lagi jd airnya lgsung k hilir dgn cepat;0
bisa parah gini...di atas sudah byk pembangunan kah yg merusak hutan???;0
semoga bencana banjir nya sudah selesai dn kondisi sekitarnya bisa normal lagi sperti smula.tanya lor..! itu kendaraan,motor mobil berserakan apa sblum nya mmng sudah trparkir di sekitaran itu,tau dr tmpt lain lalu hnyut trbawa arus dn trdmpar di sektar perumahan itu?;1
alam mengamuk.. manusia telah melewati batasnya..!!!!;0
tak ada yang hebat. mantap..kata saya wong cilik;1
bukti kekayaan bisa hilang sekejap mata.;0
apa benar itu yg disebut ,, galodo ya da ,,, dulu pernah tingga di batugadang indarung padang ,,6 tahun ,,, dulu kalo main dibatang air selalu liat awan di hulu sungai itu ,, kalo awan hitam ,, takut ada air bah ,,ato galodo salam tangguh salam kemanusiaan, kita jaga alam, alam menjaga kita ,, gagakbiru rescue solo jawatengah;1
ketika hutan dihabisi..;0
itu cicilan mobilnya ada yang belum lunas lagi;0
dulu banyak orang kaya pesisir pantai padang pindah ke kaki bukit menghidari isu tsunami, sekargn tinggal di daerah kaki bukit tapi kena galodo... stay safe saudaraku semua... banyak bertawaqal ..;0
mantap itu akibat ulah manusia yg merusak alam. gak usah mengeluh. semoga sehat semua.;0
kenapa pejabat pemerintahan korup tidak menjadi korban bencana?kenapa selalu rakyat?;0
simple bro, alam pengen wilyah hutan dijaga. sedih bgt kemarin kemarin gw liat warga yang ngusirin gajah dan hewan lain disana;0
basmi para koruptor. tangkap para koruptor yang serakah.;0
innalillahi wainna ilayhi roojiun;1
apalah artinya, begitu allah intrusikan alam untuk mengambilnya....;0
laa,haula,,walaa,quwwata illa billah ,,;1
ngeri.. aku tau penyebabnya;0
miris melihat kejadian seperti ini...saya sd tahun 70 an guru selalu mengingatkan kita hutan gunung jgn di tebang itu akan mengakibatkan banjir dan longsor tapi karena sifat keserakahan manusia maka semua omongan guru kita dahulu memang terbukti.;0
gpp kan yg penting piti lancar;0
hutan tropis sumatera diubah jadi kebun sawit dan tambang2 termasuk ilegal di bukit2 dan gunung ya wajar gak kuat menampung air saat badai;0
kemewahan di dunia hanyalah sementara,stop jgn punya hati sombong ketika kmu bergelimpangan harta;0
ikut prihatin....saatnya masyarakat melaporkan kerusakan alam...yg dinikmati orang2 berdasi..laporkan...jangan biarkan masyarakat jd korban...;0
mantap..tinggal beli lg rmh sama mobil baru..;0
manusia hanya memikirkan nikmatnya hidup mewah. adakah memikirkan kerusakan kerusakan di bumi ini...?.;0
lahan besar bagi koruptor....korupsikan dana bantuan bencana....;0
.;0
alam murah, tanpa di undang banjir tidak akan datang;0
beda dengan di tapanuli yang banyak kayu glodongan, bencana memang rahasia tuhan. kita sebagai manusia diperintahkan untuk menjaga alam...turut berduka, semoga semua akan kembali normal dan badai akan segera berlalu..;1
kalo sdh kejadian seperti ini, siapa yg mau disalahkan.. alam telah murka akibat ulah manusia..;0
kalau allah sudah berkehendak tidak ada yg tdk mungkin allahu akbar,,,,semoga kita sebagai manusia harus berserah diri hanya pada allah;2
knapa coba kdm selalu keras kepada orang yang ngerusak hutan, ini akibatnya klo terjadi pembalakan liar.;1
jika alloh sudah menghendaki tdkada yg g munkin, semoga menjadi pelajaran buat kita agar kembali kepada alloh, dirikan yg hak dan hancur kan kebatilan, la ilaha illallah;2
harta yg dibanggakan hilang dalam sekejap;0
jgan bawa 2 kdm .toh musibah tetap lah musibah anggap aja ujian paham gak;0
kalo ga tinggal di sini jgn komentar negatif ya.. di sini udh seminggu hujan terus menerus.. reda pun sebentar habis itu hujan lagi.. kalo kamu punya otak mikir lah apa yg terjadi kalo hujan dlm seminggu;0
masya allah inilah bencana alam tandanya sudah memperingatkan semua penjabat yang selalu tidak berpiyak kepada rakyat semoga lebih bersyukur dan sabar ikhlas aamiin ya robbal alamin;2
allah memberikan sedikit ujian sedikit . apakah pemimpin kita sudah. siddik amanah taklin fatonah.;0
saya prihatin dan ikut berduka dgn musibah nya..dgn bayak nya pohon gelondongan yg hanyut,batu besar yg hanyut.bukti alam yg dirusak manusia,teruslah anda merusak alam,yaaa ini hasil nya;0
innailaihi wainnailaihi rojiun;1
itu bencans jngan d tonton klau yg msih ada rmh dduk d rmh berdoa dn berzikir mntak sm allah jauh kn lah bncana ini ya allah.itu beskop.;0
dulu dari saya kecil, kadang2 ada banjir di jalan batang arau, atau di rawang. tapi tidak pernah ada kehancuran padang, silaing, lembah anai, padang panjang dalam skala seperti ini.;0
harta mu kauu bangga kan.....tiada artinya kini....kallu tuhan mu udh murka akann lebih dari ini.... sesungguhnya allah swt melihat mendengar apa yg akan di kirim kann musibah ny....laaqaula walla kuata iila billahi ailiyil azhim.....ya allah ... allhukabar;0
shalam saudara dan saudariku marilah kito semua bertobat periksa hati periksa pikiran apakah masih kotor periksa perkataan periksa kebencian oeriksa keserakahan utu semua adalah racun didalam manusia hadilah manusia yang baik berbudi luhur tanpa memandang suku ,ras agama;1
nkri penjabatnya sebagian besar lupa dengan amanah rakyatnya,mereka hanya menumpuk pundi pundi kekayaannya dan terlelap tidur;0
bencana bukan dari tuhan, tapi ulah manusia yang banyak berbuat dosa.. jadi selalu lah ingat pada tuhan, jangan berbuat dosa lagi.. karna upah dosa adalah maut..;0
rakyat menjaga alam dengan baik dan adil... tapi segerombolan pejabat cawe cawe terima suap sana sini hutan di gunduli,tambang liar besar kecil tanpa batas... efeknya warga sekitar;0
nikmat allah swt manakah yang dusta kan ?;2
di tapteng blm jg surut skrg uda di padang akibat ulah penguasa konoha rakyat kecil jd korban semoga semua baik2 aja;0
semua karena alloh;1
kemaren di padang ibadah anak kecil kristen di bubarkan kaca di pecahahkan sampe anak kecilnya nangis..sok sok an main massa...gantian alam yang bales;0
gak ada yg bisa disombongkan didunia ini... kunfayakun dalam sekejap bisa terjadi.;2
petinggi petingginya ongkang ongkang sambil liat berita banjir tanah longsor. rakyat yg jadi korban keserakahan mereka!!;0
mungkin allah mulai bosan dgn tingkah kita.....;0
semakin parah tahun ini 2025 astagfirullah ya allah;0
itulah alam bertindak;1
bagaimana nasib gajah dan harimau sumatra..udah jatuh..ketimpa tangga lagi..udah di rampas tempat tinggalnya..ehh rusak pula oleh bencana;0
ini akibat dari menambangan ugal2an,dan penggundulan hutan secara masif akhirnya beginilah hasilx alam sudh memberikan apa yg manusia serakah lakukan.;0
biar yg koropsi di kasi peringatan begini,,;0
bncna digwe manusiaxa sendiri segelintir orng yg tk brtggung jwb;0
musibah ndak lapas dari perbuatan manusia itu sendiri..;0
akibat jalur air sungai di akai pemukiman;0
ulah para maling yg kena dampak org2 yg ga tau apa2 wahai sdr2ku kl di dunia ini kt ga bs nuntut nt di hr hisab kt tuntut di hadapan sang kholiq;0
segelintir orang merusak alam untuk memenuhi isi perutnya, tapi dampaknya berimbas ke semua orang;0
kalau sudah begini mana yang elit.sadarlah menjaga alam dan lingkungan.jangan ditambang terus .alam marah.;0
mungkin, demi membuka lahan utk membuat perumahan elit ini, pepohonan di babat habis;0
semoga lekas tertangani. ingat bogor sukabumi juga akan seperti ini kalau pembabatan lahan2 hijau untuk perumahan2 oleh cukong2 dan mafia tanah terus dilakukan !!!!!!;0
wedew....pos nya berantakan....;0
rumah bos sawit kah?;0
demo penanaman pohon dan stop perambahan hutan.;1
onde mande nasi padang rendang balado;1
terimakasih rejim mulyono luhut;0
antara cobaan ujian atau azab dari allah ..???;1
air bah itu sumbernya dari mna ya,ko bnyak juga keruh bnget;1
akibat dari merusak alam;0
kun fayakun kalau allah kehendaki terjadi maka terjadilah;1
minta tanggung jawab yg nebang hutan;0
rumah bos kayu?;0
mau gimana lagi kalau alam sudah marah...;0
harus menggunakan helicopter serta drone besar untuk mengangkut logistics barang keperluan serta mengangkut mangsa bencana.;1
bengkel mobil pasti pada laku nih;1
teruskan syahadat nya pak.... atau siapapun yg buat video ini..... lailahailallah;0
ga ada artinya harta sekejap lenyap...bila alam murka;0
ayok terus babat habis hutan jadi kebun sawit!;0
tuhan. murka. atas. pengrusakan. hutan.. kayu. dikasih. untuk.. manusia. menjaga. musibah banjir. danlongsor. maka. dijaga. hutan. supaya.. aman;0
akibat keserakahan manusia, maka terjadi hal seperti ini. menebang hutan sembarangan.;0
warga minang yang ada di perantauan selalu mendoakan yang terbaik untuk tanah minang kabau dan saudara yang di tanah miang kabau sabar menghadapi ujian ini,amin ya allah dan cepat pulih tanah minang kabau ku dari bencana alam,amin ya allah;2
banyak kayu seperti banyak pembalakan liar;0
semoga saudara kita yg tertimpa musibah di beri kekuatan dan kesabaran.aamiinn;2
innalillahi wa inna ilaihi rojiun..!! sadarlah manusia!! kalian juga yg mendatangkan bencana ini, hutan dirusak demi keserakahan diri sendiri!!;0
komen yang sopan santun sau daraku, kita semua manusia bepotensi akan mendapat kan musibah dan bencana, tanpa kecuali, jadi mari jangan saling menyalahkan, kalau bisa membantu , bantu, kalau tidak bisa , tonton dan diam saja.;1
hujan langsung mengirim kayu sisa pemebangan dan pengrusakan alam oleh sebahagian manusia;0
ya begini kalau hutan di rusak...jgn kata takdir...ini akibat ulah manusia rakus...ya mudah2an korban di beri ketabahan..;0
yang rosakan hutan orang politik tapi yang kena tanggung rakyat yang tak bersalah ni..memang orang orang politik ni musuh sebuah negara;0
jangan berbicara harta dan harta. tp renungan nya yg di bicarakan hati masing2;1
bagus. teruskan aktivitas menggondolkan bukit tanpa rasa tanggungjawab menjaga alam;0
terima lah doa kami saudaraku dan keluarga ku dari salatiga jawa tengah semoga di berikan keselamatan atas bencana yang terjadi.tetap sabar , semangat dalam berusaha untuk menghadapi kondisi yang ada;2
akibat hutan ditebangi, lalu ditanami pohon sawit, tidak keaneka ragaman pohon dihutan yg dapat menahan air dan tanah gampang longsor.;0
kemarin sibolga. sekarang padang. semoga tidak ada korban jiwa. hatihati saudaraku, terutama yg tinggal sekitar aliran sungai.;2
smg saudara ku yg kena musibah selamat dn di beri kekuatan;2
terjadi bencana oleh tangan manusia itu sendiri;0
janganlah saling carikesalahan ini wajar karna hujan deras ber hari jadi dak tertampung lagi air disungai . kebetulan gunung nago , batubusuk dak ada penebangan liar juga kelapa sawit . menutut zbmkg hujan turun sampai tanggal 29 . hati semua rakyat sumbar hkususnya padang , kurangi aktfitas diluar rumah , anak diawasi;1
para netizin yg sok tahu keadaaan padang,kuhususnya yg terkena banjir..harus kalian tahu ya,disini gak ada penebangan liar atau pun hutan yg di gondol jdi sawit..wajar lah air sungai melimpah,hampir tiap hari,mulai dri 10 hari terakir ini hujan selalu turun cukup deras..mulai dri pagi,siang,sore,mlam selalu hujan..reda pun sebentar,trus turun hujan lagi dan smpai saat ini pun hujan..bukanyo mendoakan kami,mlah saling menyalahkan..;0
harus ada penyuluhan kembali mengenai akibat hutan gundul tanaman apa saja yg bisa menahan air...mungkin ada yg lupa itu pelajaran dari kita sd padahal..semoga menjadi pelajaran berharga atas kejadian ini;1
subhanallah... alam sedang murka akibat keserakahan manusia... berikan kesabaran buat saudara kita yang sedang di berikan cobaan;0
akibat keserakahan pejabat korup,, bukan salah manusia.. krna pejabat korup bukan manusia,, tapi iblis yg ga pnya hati dan pikiran;0
bukan hanya pejabat, warga juga sekarang kurang kesadaran.. diakui atau tidak;1
sekarang udh terang2an, nggk kayak dulu lagi sembunyi2.;1
orang2 kaya mesti di himbau oleh ulama setempat untuk mengeluarkan zakat maal.;1
kami kalau butuh kayu pesan dari muaro tungkal jambi bos..;1
yang jelas ini peringatan untuk kita semua. satu perbuatan yang berakibat fatal untuk semua ya allah ampuni semua dosa dosa kami semua.;0
iya betul pembalakan liar penyumbang terbesar bandang ini;0
bnar kah di sbb kan utan yg di lumpur kan..?;1
bukan karna hutan nya,emang hujan nya dari tanggal23 nov sampai saat ini,belum pernah reda,,sungai2 tidak dapat menampung luapan air hujan yang nonstop 24 jam dalam sehari,,,;1
t2t itu jembatan sejak jaman belanda udh puluhan tahun kenapa baru hancur sekarang? emg dulu gada hujan 24 jam?;0
para oknum sewa kustad ini bencana dari allah siapa yang iklas nanti diganti sama allah berkali2 lipat hartanya dan saudaranya yang alm mendapatkan surga pirdaus disisinya amiin kata warga iklas nerima... selang 2 bln onkum2 nambang lagi kapan rakyat ini sadar kalau setiap bencana banyak campur tangan manusia2 serakah;0
musyibah maksiat bagaikan asam garam.;0
itu pohon yang tumbang akibat erosi di hanyut air;0
di padang ga ada penebangan hutan om trus ga ada juga sawit;1
aaamiiin ya allah;2
alhamdulillah ya allah swt;2
aamiin ya alloh;2
musibah dari ulah manusia yg suka merusak alam;0
bukan semata manusia merusak alam saja, adab manusia hr ini sdh jauh d ajaran leluhur, lupa akhlak, hobi hujat dan fitnah pemimpin, maka membaca batin diri sendiri sendiri adalah terbaik. jgn umbar penghakiman mendahului kuasa tuhan;0
aamiin ya rabbal alamiin;2
apakah salah kl menyalahkan orang yg melakukan penggundulan hutan?;0
ya semoga di kuatkan hatinya atas musibah ini,, amin;2
semoga generasi berikutnya paham akan pengelolaan sampah , dan tidak meniru orang tua yg membuang sampah sembarangan;2
betul...kawasan resapan hutan lindung mulai dari malalak, gunung tigo, gunung padang alai, tiap hari kayu gelondongan tergeletak di pinggir jalan, siap diangkut para toke. para cukong membiayai masy untuk menebang kayu dgn taruhan nyawa demi sesuap nasi. kayu2 diangkut ke shawmil2 liar yang bertebaran di tempat tersembunyi. masih membantah juga....????;0
ini akibat merusak geruduk gereja kmaren smpai anak anak dianiaya masuk rumah sakit kmaren viral beritanya;0
bisa aja kamu;1
,taput ,tapteng ,humbang juga kena ,itu sebab apaa?;1
km dpt dongeng dr mn klo banjir bandang krn hutan gundul? km prnah k arab? ada hutan? trs banjir bandang d arab?;0
di arab curah hujan cuma se ember. makanya nggak banjir. o on;0
di sini hutan masih alami,tidak ada penebangan liar,,,ini musibah,hujan tidak ada hentinya dalam waktu seminggu...;0
di padang mana ada sawit bro;1
maaf ya di padang gak ada penebangan hutan, ini karena hujan berhari hari jadi air yang ada di ketinggian kota padang maupun dari kabupaten lain.. datang ke padang, karena hujan berhari hari tanah tidak kuat menyerap air. jadi jangan sok tahu ya kak;0
kaga ada ini akibat ngerusak gereja yg smpat viral kmaren;0
lh apa hubungan nya ama gereja;1
di bali juga wajar banjir karna hujan,tp di bilang tmpat maksiat;0
sodara saya dari lapay padang bercerita, di belakang rumahnya banyak kayu gelondongan yg parkir di lapangan bola, terbawa arus banjir, kira2 itu kayu dari mana ya? apa dari medan? jauh juga ya?;0
q9d bang bile bnjir pokok2 akn tumbg....bkn nyer trpck jew....air ni kuat sapu bersih sbb hujan lebat;1
pembalakan liar bro;0
kuhus untuk sungai lubuk mintrun sy pastikan tdak ada,,tapi kalau daerah lain di padang yg sungai nya melimpah atau trkena bnjir sy blom bs memastikan itu akibat apa..tapi untk sungai lubuk minturun sy dekat lokasi tingga dan dkat dr perbukitan nya..bhkan sy slah satu yg trkena banjir..byangakan 1 mnggu hujan deras dg reda cuma 1 jam bhkan setengah jam mlahan dan wajar lah sungai melimpah dan trjdi bnjir...;1
gpp ladang sawit mu itu membawa banyak minyak berharga buat kami di jw karena kami yang olah jadi barang jadi seperti minyak goreng dll habis itu di kirim lagi ke tanah kalian dengan harga 3x lipat dari harga minyak sawit mentah kalian kami mah tenang aja jujur ya bre gak bukan nya gak manusiawi tapi kami suka lah kalo kerja gak berat untung banyak siapa juga yang gak mau duit;0
kok bisa sumbar masuk top 10 penghasil kelapa sawit terbesar di indonesia? apakah di sana sawit bisa tumbuh di laut atau di udara? mohon pencerahannya.;0
begitu la manusia hati busuk.......elok sgt klu die pegi dduk tmpt stu.;0
turut berduka citasemoga saudara qu yng terdampak musibah banjir ini semoga semuanya dalam lindungan allah swt;2
segelintir org yg melakukan kerusakan, imbasnya byk org yg merasakan, semoga musibah ini segera berakhir;2
penutup tahun..banjir.longsor.gempa..smg yg trkna musibh diberi ketabahan.kekuatan dn kesabaran..smg sll diberi kesehtan dn keselamatan..amiin;2
ya allah...ampuni kami atas semua salah... dan berikanlah pertolonganmu jadikanlah hujan ini rahmat,seperti janjimu ya allah...;2
laiilaahaillah muhammadarasullah... semoga seluruh saudara kita di sana di berikan kesabrnn;2
sumut sumbar rawan banjir bandang ketika musim penghujan... jadi ingat lagu guns roses november rain;1
dampak sering nambang pasir di sungai secara masif. jadi erosi dan dan sungai terkikis. jadi nggak mampu nampung banjir lagi sungainya;0
inalillahii wainailaihii rojiun ketika allah berkehendak kun fayakun.. semoga yg mendapatkan musibah di beri kesabaran dan ketabahan dan semakin mendekatkan diri kepada allah swt..;2
bismillahirrahmanirrahim.ya allah lindungi la kami.dan lindungilah saudara 2 kami dari musibah aminnn;2
leluhur nusantara bangkit dan menata kembali peradaban yg telah terlupakan serta sengaja di hilangkan dari muka bumi nusantara. marilah kita semua kembali ke adat, budaya kearifan lokal serta ajaran leluhur nusantara yg adi luhung, sangat mulia serta agung.;1
allahu akbar allah maha besar maha kuasa atas segala yang ada di dunia. semoga apa yang terjadi disikapi dengan keikhlasan dan kesabaran semoga saudara2ku yang ada di sumbar serta para pehabatnya dapat mengatasi musibah ini.aamiin.;2
ya semua itu tidak terlepas dari gundulnya hutan akibat dari keserakahan;0
kita sedang berhadapan dengan kemurkaan tuhan.;0
yaa alloh berilah kemudahan dan ketabahan bg saudara kita yang kena musibah, dan berilah keselamatan amin;2
